timestamp,Temp_C,C_in_gNm3,Q_Nm3h,U1_kV,U2_kV,U3_kV,U4_kV,T1_s,T2_s,T3_s,T4_s,C_out_mgNm3,P_total_kW,Avg_U_kV,Sum_U_kV,Avg_T_s,Sum_T_s,Dust_Load_g_h,Outlet_Load_g_h,Eta,IsStandard_10,IsStandard_50,Cout_missing_flag
2024-05-05 00:12:00,127.100000,47.020000,451944.000000,53.000000,50.100000,46.500000,44.100000,251.000000,236.000000,471.000000,474.000000,50.000000,1550.100000,48.425000,193.700000,358.000000,1432.000000,21250406.880000,22597.200000,0.99893662,0,1,0
2024-05-05 00:13:00,123.600000,43.180000,452858.000000,52.900000,53.700000,46.300000,48.500000,248.000000,252.000000,441.000000,463.000000,50.000000,1624.400000,50.350000,201.400000,351.000000,1404.000000,19554408.440000,22642.900000,0.99884206,0,1,0
2024-05-05 00:14:00,126.400000,46.030000,453402.000000,55.300000,49.800000,47.500000,48.200000,257.000000,250.000000,472.000000,466.000000,50.000000,1589.500000,50.200000,200.800000,361.250000,1445.000000,20870094.060000,22670.100000,0.99891375,0,1,0
2024-05-05 00:15:00,127.200000,42.000000,463607.000000,55.400000,51.500000,47.800000,47.600000,248.000000,266.000000,484.000000,454.000000,49.700000,1589.700000,50.575000,202.300000,363.000000,1452.000000,19471494.000000,23041.267900,0.99881667,0,1,0
2024-05-05 00:16:00,125.200000,46.370000,456550.000000,52.800000,50.800000,49.200000,46.800000,247.000000,261.000000,457.000000,452.000000,50.000000,1580.800000,49.900000,199.600000,354.250000,1417.000000,21170223.500000,22827.500000,0.99892172,0,1,0
2024-05-05 00:17:00,126.600000,44.350000,477731.000000,52.300000,52.500000,51.800000,47.100000,243.000000,239.000000,448.000000,465.000000,49.690000,1638.600000,50.925000,203.700000,348.750000,1395.000000,21187369.850000,23738.453390,0.99887959,0,1,0
2024-05-05 00:18:00,127.900000,45.300000,476453.000000,53.800000,51.900000,47.900000,48.500000,236.000000,232.000000,458.000000,462.000000,49.845000,1641.800000,50.525000,202.100000,347.000000,1388.000000,21583320.900000,23748.799785,0.99889967,0,1,1
2024-05-05 00:19:00,125.600000,46.960000,461229.000000,54.900000,52.400000,48.000000,46.800000,236.000000,228.000000,473.000000,462.000000,50.000000,1637.900000,50.525000,202.100000,349.750000,1399.000000,21659313.840000,23061.450000,0.99893526,0,1,0
2024-05-05 00:20:00,124.900000,42.130000,476989.000000,53.900000,49.000000,46.700000,48.100000,246.000000,247.000000,475.000000,461.000000,50.000000,1569.300000,49.425000,197.700000,357.250000,1429.000000,20095546.570000,23849.450000,0.99881320,0,1,0
2024-05-05 00:21:00,125.100000,43.490000,473317.000000,51.900000,52.600000,46.400000,47.400000,257.000000,257.000000,459.000000,434.000000,50.000000,1567.100000,49.575000,198.300000,351.750000,1407.000000,20584556.330000,23665.850000,0.99885031,0,1,0
2024-05-05 00:22:00,124.100000,46.330000,457871.000000,51.500000,50.600000,49.300000,48.100000,251.000000,258.000000,448.000000,466.000000,49.540000,1581.100000,49.875000,199.500000,355.750000,1423.000000,21213163.430000,22682.929340,0.99893071,0,1,0
2024-05-05 00:23:00,124.100000,50.430000,445468.000000,50.500000,57.300000,48.000000,43.600000,251.000000,241.000000,462.000000,467.000000,49.610000,1605.000000,49.850000,199.400000,355.250000,1421.000000,22464951.240000,22099.667480,0.99901626,0,1,0
2024-05-05 00:24:00,125.900000,44.830000,459864.000000,53.100000,52.000000,50.400000,49.600000,231.000000,245.000000,458.000000,452.000000,50.000000,1661.000000,51.275000,205.100000,346.500000,1386.000000,20615703.120000,22993.200000,0.99888468,0,1,0
2024-05-05 00:25:00,125.000000,46.640000,456516.000000,54.000000,52.200000,50.200000,48.500000,251.000000,262.000000,460.000000,467.000000,49.820000,1621.600000,51.225000,204.900000,360.000000,1440.000000,21291906.240000,22743.627120,0.99893182,0,1,0
2024-05-05 00:26:00,125.700000,44.890000,463390.000000,54.200000,54.100000,49.700000,47.000000,240.000000,235.000000,454.000000,457.000000,49.970000,1645.300000,51.250000,205.000000,346.500000,1386.000000,20801577.100000,23155.598300,0.99888683,0,1,0
2024-05-05 00:27:00,123.000000,50.000000,462517.000000,55.000000,55.400000,45.000000,47.300000,247.000000,215.000000,461.000000,460.000000,50.000000,1648.200000,50.675000,202.700000,345.750000,1383.000000,23125850.000000,23125.850000,0.99900000,0,1,0
2024-05-05 00:28:00,125.100000,40.770000,462373.000000,55.700000,50.400000,49.300000,49.000000,251.000000,258.000000,437.000000,451.000000,50.000000,1632.200000,51.100000,204.400000,349.250000,1397.000000,18850947.210000,23118.650000,0.99877361,0,1,0
2024-05-05 00:29:00,126.800000,45.360000,466124.000000,50.000000,53.900000,46.100000,47.700000,231.000000,230.000000,463.000000,459.000000,50.000000,1602.500000,49.425000,197.700000,345.750000,1383.000000,21143384.640000,23306.200000,0.99889771,0,1,0
2024-05-05 00:30:00,123.600000,41.050000,452299.000000,53.500000,54.700000,44.200000,49.100000,246.000000,241.000000,473.000000,440.000000,49.820000,1615.300000,50.375000,201.500000,350.000000,1400.000000,18566873.950000,22533.536180,0.99878636,0,1,0
2024-05-05 00:31:00,125.300000,38.840000,465356.000000,53.600000,53.100000,48.400000,48.200000,247.000000,250.000000,457.000000,456.000000,50.000000,1622.300000,50.825000,203.300000,352.500000,1410.000000,18074427.040000,23267.800000,0.99871267,0,1,0
2024-05-05 00:32:00,122.500000,45.840000,458613.000000,52.600000,53.100000,50.600000,49.800000,256.000000,239.000000,461.000000,481.000000,50.000000,1642.900000,51.525000,206.100000,359.250000,1437.000000,21022819.920000,22930.650000,0.99890925,0,1,0
2024-05-05 00:33:00,123.300000,45.440000,463795.000000,51.100000,51.700000,49.400000,46.000000,238.000000,257.000000,440.000000,461.000000,50.000000,1577.300000,49.550000,198.200000,349.000000,1396.000000,21074844.800000,23189.750000,0.99889965,0,1,0
2024-05-05 00:34:00,126.500000,44.370000,469920.000000,55.600000,52.100000,46.200000,48.200000,244.000000,276.000000,465.000000,455.000000,50.000000,1599.000000,50.525000,202.100000,360.000000,1440.000000,20850350.400000,23496.000000,0.99887311,0,1,0
2024-05-05 00:35:00,124.800000,44.800000,452531.000000,51.600000,52.500000,53.500000,44.400000,246.000000,235.000000,470.000000,455.000000,50.000000,1623.700000,50.500000,202.000000,351.500000,1406.000000,20273388.800000,22626.550000,0.99888393,0,1,0
2024-05-05 00:36:00,128.100000,52.800000,460141.000000,48.300000,51.900000,49.600000,46.000000,238.000000,246.000000,479.000000,451.000000,50.000000,1573.500000,48.950000,195.800000,353.500000,1414.000000,24295444.800000,23007.050000,0.99905303,0,1,0
2024-05-05 00:37:00,126.000000,44.400000,461508.000000,52.800000,54.500000,46.200000,45.200000,238.000000,244.000000,431.000000,461.000000,50.000000,1600.300000,49.675000,198.700000,343.500000,1374.000000,20490955.200000,23075.400000,0.99887387,0,1,0
2024-05-05 00:38:00,126.100000,46.310000,458408.000000,52.200000,51.000000,43.800000,47.600000,237.000000,248.000000,465.000000,447.000000,50.000000,1564.600000,48.650000,194.600000,349.250000,1397.000000,21228874.480000,22920.400000,0.99892032,0,1,0
2024-05-05 00:39:00,123.700000,43.410000,469786.000000,56.400000,54.400000,47.500000,47.200000,243.000000,237.000000,438.000000,468.000000,50.000000,1665.000000,51.375000,205.500000,346.500000,1386.000000,20393410.260000,23489.300000,0.99884819,0,1,0
2024-05-05 00:40:00,124.800000,45.760000,456889.000000,53.700000,55.400000,44.000000,46.700000,265.000000,237.000000,464.000000,469.000000,50.000000,1582.500000,49.950000,199.800000,358.750000,1435.000000,20907240.640000,22844.450000,0.99890734,0,1,0
2024-05-05 00:41:00,124.300000,44.420000,458274.000000,52.100000,53.500000,45.800000,45.200000,243.000000,237.000000,452.000000,467.000000,50.000000,1586.900000,49.150000,196.600000,349.750000,1399.000000,20356531.080000,22913.700000,0.99887438,0,1,0
2024-05-05 00:42:00,123.800000,43.970000,457103.000000,52.300000,49.100000,44.500000,44.600000,250.000000,239.000000,465.000000,471.000000,49.780000,1520.300000,47.625000,190.500000,356.250000,1425.000000,20098818.910000,22754.587340,0.99886786,0,1,0
2024-05-05 00:43:00,126.400000,49.540000,471584.000000,52.300000,53.900000,46.400000,45.600000,245.000000,239.000000,464.000000,470.000000,50.000000,1597.900000,49.550000,198.200000,354.500000,1418.000000,23362271.360000,23579.200000,0.99899071,0,1,0
2024-05-05 00:44:00,126.700000,47.920000,458973.000000,57.100000,51.400000,46.800000,49.600000,241.000000,214.000000,460.000000,463.000000,50.000000,1675.900000,51.225000,204.900000,344.500000,1378.000000,21993986.160000,22948.650000,0.99895659,0,1,0
2024-05-05 00:45:00,126.000000,45.310000,466658.000000,54.100000,51.700000,46.200000,48.000000,244.000000,245.000000,454.000000,475.000000,49.430000,1594.900000,50.000000,200.000000,354.500000,1418.000000,21144273.980000,23066.904940,0.99890907,0,1,0
2024-05-05 00:46:00,124.200000,39.200000,478849.000000,49.900000,53.400000,52.500000,46.000000,254.000000,241.000000,461.000000,465.000000,49.810000,1623.600000,50.450000,201.800000,355.250000,1421.000000,18770880.800000,23851.468690,0.99872934,0,1,0
2024-05-05 00:47:00,125.900000,44.050000,462510.000000,52.200000,54.900000,47.500000,47.700000,244.000000,236.000000,470.000000,452.000000,49.580000,1629.400000,50.575000,202.300000,350.500000,1402.000000,20373565.500000,22931.245800,0.99887446,0,1,0
2024-05-05 00:48:00,122.600000,51.700000,472070.000000,52.700000,49.400000,50.600000,48.400000,242.000000,245.000000,462.000000,458.000000,50.000000,1607.200000,50.275000,201.100000,351.750000,1407.000000,24406019.000000,23603.500000,0.99903288,0,1,0
2024-05-05 00:49:00,127.400000,44.360000,476609.000000,50.500000,52.800000,49.000000,48.100000,241.000000,244.000000,469.000000,470.000000,50.000000,1605.700000,50.100000,200.400000,356.000000,1424.000000,21142375.240000,23830.450000,0.99887286,0,1,0
2024-05-05 00:50:00,123.500000,47.680000,471521.000000,49.100000,56.700000,47.500000,46.800000,232.000000,239.000000,442.000000,465.000000,49.840000,1625.800000,50.025000,200.100000,344.500000,1378.000000,22482121.280000,23500.606640,0.99895470,0,1,0
2024-05-05 00:51:00,123.800000,48.520000,463234.000000,53.900000,50.500000,46.900000,46.800000,257.000000,244.000000,460.000000,453.000000,50.000000,1574.700000,49.525000,198.100000,353.500000,1414.000000,22476113.680000,23161.700000,0.99896950,0,1,0
2024-05-05 00:52:00,125.600000,45.450000,468570.000000,51.100000,52.300000,50.600000,46.900000,239.000000,237.000000,453.000000,460.000000,49.740000,1622.400000,50.225000,200.900000,347.250000,1389.000000,21296506.500000,23306.671800,0.99890561,0,1,0
2024-05-05 00:53:00,125.800000,42.790000,453200.000000,55.200000,51.500000,45.800000,50.300000,262.000000,230.000000,468.000000,450.000000,50.000000,1623.600000,50.700000,202.800000,352.500000,1410.000000,19392428.000000,22660.000000,0.99883150,0,1,0
2024-05-05 00:54:00,125.400000,38.800000,457323.000000,52.700000,54.100000,46.600000,49.100000,247.000000,268.000000,465.000000,469.000000,49.810000,1601.500000,50.625000,202.500000,362.250000,1449.000000,17744132.400000,22779.258630,0.99871624,0,1,0
2024-05-05 00:55:00,123.800000,46.580000,458791.000000,51.700000,50.200000,46.600000,50.500000,261.000000,238.000000,453.000000,475.000000,49.680000,1586.200000,49.750000,199.000000,356.750000,1427.000000,21370484.780000,22792.736880,0.99893345,0,1,0
2024-05-05 00:56:00,127.200000,42.830000,481618.000000,47.900000,49.500000,48.000000,48.100000,242.000000,247.000000,461.000000,440.000000,50.000000,1550.000000,48.375000,193.500000,347.500000,1390.000000,20627698.940000,24080.900000,0.99883259,0,1,0
2024-05-05 00:57:00,123.000000,45.290000,457258.000000,55.100000,54.300000,46.100000,45.900000,235.000000,275.000000,457.000000,464.000000,50.000000,1600.600000,50.350000,201.400000,357.750000,1431.000000,20709214.820000,22862.900000,0.99889600,0,1,0
2024-05-05 00:58:00,123.300000,41.720000,457204.000000,53.300000,53.200000,49.700000,50.500000,257.000000,239.000000,464.000000,446.000000,50.000000,1656.800000,51.675000,206.700000,351.500000,1406.000000,19074550.880000,22860.200000,0.99880153,0,1,0
2024-05-05 00:59:00,125.400000,44.170000,455537.000000,51.800000,50.300000,50.000000,47.200000,237.000000,250.000000,463.000000,442.000000,49.990000,1612.300000,49.825000,199.300000,348.000000,1392.000000,20121069.290000,22772.294630,0.99886824,0,1,0
2024-05-05 01:00:00,123.600000,44.910000,468432.000000,50.900000,52.500000,46.400000,45.600000,260.000000,272.000000,460.000000,475.000000,50.000000,1531.800000,48.850000,195.400000,366.750000,1467.000000,21037281.120000,23421.600000,0.99888666,0,1,0
2024-05-05 01:01:00,127.400000,45.490000,465159.000000,55.900000,50.100000,48.900000,45.900000,251.000000,224.000000,443.000000,473.000000,50.000000,1628.600000,50.200000,200.800000,347.750000,1391.000000,21160082.910000,23257.950000,0.99890086,0,1,0
2024-05-05 01:02:00,123.800000,42.020000,472777.000000,50.500000,54.500000,46.200000,49.200000,262.000000,260.000000,477.000000,462.000000,49.980000,1574.900000,50.100000,200.400000,365.250000,1461.000000,19866089.540000,23629.394460,0.99881057,0,1,0
2024-05-05 01:03:00,127.900000,47.790000,469518.000000,51.900000,53.200000,48.200000,48.100000,232.000000,247.000000,472.000000,453.000000,50.000000,1620.800000,50.350000,201.400000,351.000000,1404.000000,22438265.220000,23475.900000,0.99895376,0,1,0
2024-05-05 01:04:00,127.100000,43.290000,453170.000000,53.800000,51.200000,50.200000,46.400000,256.000000,238.000000,460.000000,456.000000,49.850000,1614.100000,50.400000,201.600000,352.500000,1410.000000,19617729.300000,22590.524500,0.99884846,0,1,0
2024-05-05 01:05:00,127.400000,40.590000,457819.000000,55.600000,51.500000,48.100000,46.400000,235.000000,245.000000,465.000000,452.000000,50.000000,1619.600000,50.400000,201.600000,349.250000,1397.000000,18582873.210000,22890.950000,0.99876817,0,1,0
2024-05-05 01:06:00,128.400000,44.490000,475265.000000,52.200000,51.700000,47.600000,53.300000,215.000000,240.000000,466.000000,483.000000,49.860000,1665.800000,51.200000,204.800000,351.000000,1404.000000,21144539.850000,23696.712900,0.99887930,0,1,0
2024-05-05 01:07:00,125.700000,44.840000,462781.000000,51.200000,50.500000,52.400000,48.700000,255.000000,263.000000,451.000000,483.000000,50.000000,1592.300000,50.700000,202.800000,363.000000,1452.000000,20751100.040000,23139.050000,0.99888492,0,1,0
2024-05-05 01:08:00,124.100000,45.140000,473972.000000,52.400000,55.300000,48.600000,47.500000,244.000000,244.000000,474.000000,469.000000,50.000000,1639.100000,50.950000,203.800000,357.750000,1431.000000,21395096.080000,23698.600000,0.99889233,0,1,0
2024-05-05 01:09:00,125.500000,48.140000,463339.000000,54.500000,55.000000,46.200000,48.700000,256.000000,252.000000,435.000000,460.000000,50.000000,1634.300000,51.100000,204.400000,350.750000,1403.000000,22305139.460000,23166.950000,0.99896136,0,1,0
2024-05-05 01:10:00,124.800000,44.130000,456860.000000,54.900000,51.900000,46.000000,44.000000,245.000000,238.000000,439.000000,444.000000,49.610000,1599.300000,49.200000,196.800000,341.500000,1366.000000,20161231.800000,22664.824600,0.99887582,0,1,0
2024-05-05 01:11:00,124.600000,44.410000,462240.000000,49.900000,52.000000,52.400000,45.900000,244.000000,248.000000,451.000000,457.000000,49.370000,1594.800000,50.050000,200.200000,350.000000,1400.000000,20528078.400000,22820.788800,0.99888831,0,1,0
2024-05-05 01:12:00,125.900000,41.940000,456986.000000,52.900000,50.400000,46.400000,46.200000,262.000000,240.000000,463.000000,459.000000,49.580000,1553.400000,48.975000,195.900000,356.000000,1424.000000,19165992.840000,22657.365880,0.99881784,0,1,0
2024-05-05 01:13:00,125.200000,46.740000,460271.000000,49.800000,52.300000,46.400000,50.500000,246.000000,227.000000,461.000000,451.000000,49.590000,1619.200000,49.750000,199.000000,346.250000,1385.000000,21513066.540000,22824.838890,0.99893902,0,1,0
2024-05-05 01:14:00,124.500000,45.140000,466467.000000,54.400000,53.600000,47.900000,43.900000,238.000000,260.000000,460.000000,476.000000,49.930000,1588.100000,49.950000,199.800000,358.500000,1434.000000,21056320.380000,23290.697310,0.99889389,0,1,0
2024-05-05 01:15:00,125.300000,43.620000,469017.000000,53.500000,55.000000,49.300000,45.900000,243.000000,248.000000,458.000000,482.000000,50.000000,1621.800000,50.925000,203.700000,357.750000,1431.000000,20458521.540000,23450.850000,0.99885374,0,1,0
2024-05-05 01:16:00,126.500000,39.900000,452267.000000,50.800000,50.900000,45.400000,47.900000,246.000000,253.000000,455.000000,457.000000,50.000000,1552.600000,48.750000,195.000000,352.750000,1411.000000,18045453.300000,22613.350000,0.99874687,0,1,0
2024-05-05 01:17:00,127.100000,48.260000,464914.000000,55.700000,49.300000,47.300000,46.900000,210.000000,235.000000,444.000000,472.000000,49.750000,1641.300000,49.800000,199.200000,340.250000,1361.000000,22436749.640000,23129.471500,0.99896913,0,1,0
2024-05-05 01:18:00,123.300000,41.570000,460425.000000,53.300000,50.600000,45.100000,45.900000,250.000000,258.000000,443.000000,463.000000,50.000000,1552.000000,48.725000,194.900000,353.500000,1414.000000,19139867.250000,23021.250000,0.99879721,0,1,0
2024-05-05 01:19:00,125.200000,43.150000,459995.000000,53.100000,53.800000,47.500000,47.300000,260.000000,250.000000,444.000000,450.000000,49.850000,1604.400000,50.425000,201.700000,351.000000,1404.000000,19848784.250000,22930.750750,0.99884473,0,1,0
2024-05-05 01:20:00,125.500000,45.520000,466308.000000,52.300000,52.600000,49.500000,51.100000,243.000000,246.000000,446.000000,473.000000,49.750000,1647.500000,51.375000,205.500000,352.000000,1408.000000,21226340.160000,23198.823000,0.99890707,0,1,0
2024-05-05 01:21:00,123.900000,41.620000,460908.000000,52.600000,54.600000,47.300000,49.500000,239.000000,256.000000,442.000000,478.000000,50.000000,1642.100000,51.000000,204.000000,353.750000,1415.000000,19182990.960000,23045.400000,0.99879865,0,1,0
2024-05-05 01:22:00,125.500000,40.860000,476433.000000,51.900000,52.700000,51.800000,44.500000,249.000000,240.000000,442.000000,466.000000,49.920000,1614.600000,50.225000,200.900000,349.250000,1397.000000,19467052.380000,23783.535360,0.99877827,0,1,0
2024-05-05 01:23:00,126.000000,39.280000,474945.000000,51.100000,55.900000,46.100000,48.000000,265.000000,260.000000,456.000000,454.000000,50.000000,1587.400000,50.275000,201.100000,358.750000,1435.000000,18655839.600000,23747.250000,0.99872709,0,1,0
2024-05-05 01:24:00,126.500000,46.380000,474959.000000,55.100000,49.500000,48.300000,44.300000,250.000000,236.000000,472.000000,469.000000,50.000000,1574.000000,49.300000,197.200000,356.750000,1427.000000,22028598.420000,23747.950000,0.99892195,0,1,0
2024-05-05 01:25:00,125.900000,43.200000,461609.000000,51.600000,47.600000,50.400000,48.400000,247.000000,244.000000,464.000000,456.000000,49.650000,1597.300000,49.500000,198.000000,352.750000,1411.000000,19941508.800000,22918.886850,0.99885069,0,1,0
2024-05-05 01:26:00,124.400000,51.870000,457933.000000,51.600000,55.300000,49.800000,49.700000,239.000000,233.000000,448.000000,470.000000,50.000000,1667.200000,51.600000,206.400000,347.500000,1390.000000,23752984.710000,22896.650000,0.99903605,0,1,0
2024-05-05 01:27:00,128.800000,42.060000,466354.000000,52.400000,51.000000,53.100000,45.100000,231.000000,230.000000,451.000000,477.000000,50.000000,1640.500000,50.400000,201.600000,347.250000,1389.000000,19614849.240000,23317.700000,0.99881122,0,1,0
2024-05-05 01:28:00,127.000000,42.230000,464559.000000,55.500000,52.900000,48.500000,48.600000,244.000000,238.000000,482.000000,452.000000,50.000000,1654.500000,51.375000,205.500000,354.000000,1416.000000,19618326.570000,23227.950000,0.99881601,0,1,0
2024-05-05 01:29:00,126.600000,43.110000,460955.000000,54.900000,52.900000,46.000000,50.800000,244.000000,242.000000,453.000000,466.000000,49.850000,1641.600000,51.150000,204.600000,351.250000,1405.000000,19871770.050000,22978.606750,0.99884366,0,1,0
2024-05-05 01:30:00,127.300000,45.120000,456484.000000,51.800000,53.300000,48.000000,43.400000,221.000000,251.000000,446.000000,456.000000,50.000000,1596.600000,49.125000,196.500000,343.500000,1374.000000,20596558.080000,22824.200000,0.99889184,0,1,0
2024-05-05 01:31:00,126.200000,43.330000,465622.000000,55.100000,51.700000,46.100000,48.000000,235.000000,236.000000,456.000000,473.000000,50.000000,1624.100000,50.225000,200.900000,350.000000,1400.000000,20175401.260000,23281.100000,0.99884607,0,1,0
2024-05-05 01:32:00,127.700000,46.020000,462786.000000,52.800000,50.700000,48.000000,48.100000,258.000000,251.000000,452.000000,460.000000,49.670000,1577.600000,49.900000,199.600000,355.250000,1421.000000,21297411.720000,22986.580620,0.99892069,0,1,0
2024-05-05 01:33:00,125.900000,42.040000,471589.000000,50.900000,50.500000,50.300000,47.600000,241.000000,240.000000,449.000000,478.000000,49.820000,1595.700000,49.825000,199.300000,352.000000,1408.000000,19825601.560000,23494.563980,0.99881494,0,1,0
2024-05-05 01:34:00,125.800000,41.020000,471467.000000,51.700000,53.800000,49.200000,45.700000,214.000000,238.000000,460.000000,489.000000,50.000000,1631.700000,50.100000,200.400000,350.250000,1401.000000,19339576.340000,23573.350000,0.99878108,0,1,0
2024-05-05 01:35:00,126.800000,39.970000,475017.000000,55.400000,54.200000,47.600000,48.400000,263.000000,251.000000,474.000000,450.000000,50.000000,1622.400000,51.400000,205.600000,359.500000,1438.000000,18986429.490000,23750.850000,0.99874906,0,1,0
2024-05-05 01:36:00,128.200000,38.890000,456200.000000,56.800000,52.100000,46.400000,47.000000,233.000000,237.000000,443.000000,463.000000,49.850000,1644.400000,50.575000,202.300000,344.000000,1376.000000,17741618.000000,22741.570000,0.99871818,0,1,0
2024-05-05 01:37:00,128.100000,43.140000,469547.000000,53.200000,51.400000,48.400000,48.300000,238.000000,266.000000,464.000000,474.000000,50.000000,1601.800000,50.325000,201.300000,360.500000,1442.000000,20256257.580000,23477.350000,0.99884098,0,1,0
2024-05-05 01:38:00,126.700000,43.680000,460583.000000,51.500000,53.700000,48.800000,46.300000,257.000000,249.000000,471.000000,457.000000,49.680000,1590.200000,50.075000,200.300000,358.500000,1434.000000,20118265.440000,22881.763440,0.99886264,0,1,0
2024-05-05 01:39:00,126.600000,42.840000,456703.000000,52.400000,49.600000,45.300000,47.800000,235.000000,227.000000,465.000000,467.000000,50.000000,1587.700000,48.775000,195.100000,348.500000,1394.000000,19565156.520000,22835.150000,0.99883287,0,1,0
2024-05-05 01:40:00,126.900000,47.520000,463102.000000,51.100000,56.500000,45.700000,53.100000,220.000000,242.000000,472.000000,455.000000,50.000000,1679.500000,51.600000,206.400000,347.250000,1389.000000,22006607.040000,23155.100000,0.99894781,0,1,0
2024-05-05 01:41:00,127.400000,47.470000,475144.000000,51.400000,53.500000,47.200000,44.700000,246.000000,236.000000,466.000000,441.000000,49.790000,1582.700000,49.200000,196.800000,347.250000,1389.000000,22555085.680000,23657.419760,0.99895113,0,1,0
2024-05-05 01:42:00,127.800000,43.550000,463679.000000,51.200000,52.300000,45.100000,42.000000,253.000000,224.000000,451.000000,468.000000,50.000000,1546.800000,47.650000,190.600000,349.000000,1396.000000,20193220.450000,23183.950000,0.99885189,0,1,0
2024-05-05 01:43:00,125.500000,39.890000,479245.000000,52.400000,54.300000,44.200000,48.000000,238.000000,257.000000,481.000000,468.000000,50.000000,1579.400000,49.725000,198.900000,361.000000,1444.000000,19117083.050000,23962.250000,0.99874655,0,1,0
2024-05-05 01:44:00,127.900000,42.950000,471177.000000,52.800000,53.900000,45.700000,47.100000,242.000000,257.000000,465.000000,450.000000,49.800000,1583.300000,49.875000,199.500000,353.500000,1414.000000,20237052.150000,23464.614600,0.99884051,0,1,0
2024-05-05 01:45:00,126.400000,42.850000,463697.000000,52.300000,53.100000,48.500000,47.400000,230.000000,235.000000,487.000000,455.000000,50.000000,1622.200000,50.325000,201.300000,351.750000,1407.000000,19869416.450000,23184.850000,0.99883314,0,1,0
2024-05-05 01:46:00,126.900000,42.700000,476193.000000,52.100000,48.800000,48.000000,45.700000,232.000000,252.000000,437.000000,457.000000,50.000000,1560.800000,48.650000,194.600000,344.500000,1378.000000,20333441.100000,23809.650000,0.99882904,0,1,0
2024-05-05 01:47:00,128.000000,42.590000,470540.000000,54.100000,53.400000,46.900000,48.500000,240.000000,254.000000,488.000000,468.000000,49.700000,1623.000000,50.725000,202.900000,362.500000,1450.000000,20040298.600000,23385.838000,0.99883306,0,1,0
2024-05-05 01:48:00,127.100000,42.690000,459580.000000,52.100000,55.500000,45.900000,50.600000,252.000000,244.000000,470.000000,471.000000,49.980000,1628.500000,51.025000,204.100000,359.250000,1437.000000,19619470.200000,22969.808400,0.99882923,0,1,0
2024-05-05 01:49:00,127.300000,43.340000,481974.000000,52.300000,51.500000,48.500000,46.300000,245.000000,255.000000,465.000000,466.000000,49.560000,1579.900000,49.650000,198.600000,357.750000,1431.000000,20888753.160000,23886.631440,0.99885648,0,1,0
2024-05-05 01:50:00,125.400000,42.710000,469243.000000,52.200000,54.500000,48.400000,49.700000,256.000000,247.000000,448.000000,446.000000,49.980000,1639.500000,51.200000,204.800000,349.250000,1397.000000,20041368.530000,23452.765140,0.99882978,0,1,0
2024-05-05 01:51:00,128.200000,44.810000,467382.000000,55.700000,54.300000,50.200000,48.300000,264.000000,258.000000,468.000000,456.000000,49.760000,1644.500000,52.125000,208.500000,361.500000,1446.000000,20943387.420000,23256.928320,0.99888953,0,1,0
2024-05-05 01:52:00,127.000000,45.180000,460450.000000,51.600000,53.200000,42.700000,48.600000,254.000000,230.000000,474.000000,457.000000,50.000000,1576.600000,49.025000,196.100000,353.750000,1415.000000,20803131.000000,23022.500000,0.99889332,0,1,0
2024-05-05 01:53:00,126.200000,41.990000,476794.000000,53.800000,52.900000,44.300000,48.100000,225.000000,246.000000,438.000000,456.000000,49.950000,1617.200000,49.775000,199.100000,341.250000,1365.000000,20020580.060000,23815.860300,0.99881043,0,1,0
2024-05-05 01:54:00,127.600000,47.430000,471560.000000,51.100000,53.700000,49.600000,46.900000,240.000000,246.000000,466.000000,471.000000,49.920000,1607.100000,50.325000,201.300000,355.750000,1423.000000,22366090.800000,23540.275200,0.99894750,0,1,0
2024-05-05 01:55:00,129.900000,41.790000,472519.000000,53.300000,53.400000,48.700000,49.100000,254.000000,230.000000,451.000000,475.000000,50.000000,1637.500000,51.125000,204.500000,352.500000,1410.000000,19746569.010000,23625.950000,0.99880354,0,1,0
2024-05-05 01:56:00,124.300000,40.190000,463488.000000,53.700000,56.400000,49.600000,46.600000,242.000000,231.000000,466.000000,471.000000,50.000000,1664.400000,51.575000,206.300000,352.500000,1410.000000,18627582.720000,23174.400000,0.99875591,0,1,0
2024-05-05 01:57:00,124.800000,45.170000,474284.000000,54.700000,54.500000,46.000000,49.700000,224.000000,225.000000,447.000000,476.000000,50.000000,1685.200000,51.225000,204.900000,343.000000,1372.000000,21423408.280000,23714.200000,0.99889307,0,1,0
2024-05-05 01:58:00,130.100000,42.160000,474969.000000,51.800000,54.000000,47.000000,50.000000,237.000000,244.000000,475.000000,460.000000,49.590000,1626.500000,50.700000,202.800000,354.000000,1416.000000,20024693.040000,23553.712710,0.99882377,0,1,0
2024-05-05 01:59:00,126.700000,45.000000,462388.000000,50.300000,54.700000,45.200000,47.300000,216.000000,238.000000,458.000000,453.000000,50.000000,1614.700000,49.375000,197.500000,341.250000,1365.000000,20807460.000000,23119.400000,0.99888889,0,1,0
2024-05-05 02:00:00,126.300000,38.180000,456466.000000,51.000000,54.000000,43.100000,45.600000,240.000000,228.000000,468.000000,446.000000,50.000000,1560.300000,48.425000,193.700000,345.500000,1382.000000,17427871.880000,22823.300000,0.99869041,0,1,0
